34,92648.08
35,76602.72
36,85347.53
37,92381.04
38,97737.21
39,113600.8
40,126264.2
41,143093.1
42,137196.2
43,143589.6
44,157165.9
45,172372.7
46,197909.4
47,234380.1
48,271566.4
49,311575.5
50,351281.2
51,395896.2
52,447326.6
53,513270.5
54,597407.9
55,672534
56,719558.1
57,762348.9
58,804576.1
59,844385.7
60,895008.3
61,915820.8
62,925009.5
63,899433.1
64,879784.5
65,925601.1
66,933299.8
67,945120.6
68,954314.8
69,965192.7
70,971841.9
71,983679.1
72,994824.4
73,1000693
74,1016436
75,1026241
