56,0.9189341
57,0.9165348
58,0.9144389
59,0.9120627
60,0.9086337
61,0.8978378
62,0.8778274
63,0.8420128
64,0.8255307
65,0.7739081
66,0.6825719
67,0.6341976
68,0.5879167
69,0.5508606
70,0.5095234
71,0.4706221
72,0.4445892
73,0.4259261
74,0.4103369
75,0.394751
76,0.3816406
77,0.3687651
78,0.363924
