34,363798.4
35,373685.9
36,378413.2
37,383493.8
38,388784.4
39,393513.9
40,396935.1
41,400801.7
42,407188
43,411129.8
44,414611.5
45,419137.9
46,423470.6
47,427525.4
48,431546.8
49,436292.7
50,439404
51,442598.6
52,444982.8
53,447130.1
54,449052
55,451990.1
56,454350.1
57,456758.2
58,458110.7
59,459582.7
